student_id,week_number,video_watch_time_minutes,quiz_attempts,quiz_score,assignment_submission_count,assignment_late_count,coding_assignment_submissions,coding_success_rate,discussion_forum_posts,total_time_spent_minutes,engagement_category
93,12,89.3,1,79.0,1,1,1,0.48,4,161.6,moderate_engagement
94,1,116.9,5,89.5,4,1,3,0.77,4,387.7,high_engagement
94,2,131.2,6,83.1,3,0,2,0.9,5,392.5,high_engagement
94,3,147.7,3,92.9,3,0,2,0.83,9,287.2,high_engagement
94,4,118.1,4,89.1,4,0,4,0.89,6,338.7,high_engagement
94,5,101.0,5,92.7,3,0,3,0.62,9,321.8,high_engagement
94,6,120.8,4,91.2,4,0,4,0.92,7,332.4,high_engagement
94,7,130.1,4,90.7,4,0,2,0.8,7,313.1,high_engagement
94,8,104.3,4,74.9,5,0,4,0.84,6,272.5,high_engagement
94,9,84.8,4,79.9,5,0,4,0.94,6,233.8,high_engagement
94,10,128.9,4,84.4,5,0,3,0.76,9,347.1,high_engagement
94,11,91.0,4,80.6,5,0,2,0.84,9,323.0,high_engagement
94,12,97.7,3,76.0,4,0,4,0.95,3,327.5,high_engagement
95,1,125.0,6,89.5,4,0,4,0.75,8,373.1,high_engagement
95,2,127.2,4,84.4,4,0,4,0.79,3,318.7,high_engagement
95,3,128.8,5,71.9,4,0,2,0.87,6,329.7,high_engagement
95,4,110.2,6,76.9,4,0,3,0.88,5,240.6,high_engagement
95,5,100.0,5,89.8,5,0,2,0.84,7,354.4,high_engagement
95,6,136.1,6,60.6,4,0,3,0.86,3,361.3,high_engagement
95,7,146.0,5,87.3,3,0,4,0.88,8,262.3,high_engagement
95,8,125.3,5,89.4,5,0,2,0.89,8,346.2,high_engagement
95,9,107.4,5,82.0,4,0,4,0.88,3,290.7,high_engagement
95,10,139.5,5,77.8,4,0,3,0.8,5,365.5,high_engagement
95,11,124.5,5,78.8,3,1,2,0.72,3,277.5,high_engagement
95,12,110.2,6,80.9,5,0,2,0.74,6,282.8,high_engagement
96,1,79.1,2,47.4,2,0,2,0.86,4,199.8,dropoff_behavior
96,2,83.3,2,63.2,2,0,2,0.72,4,232.9,dropoff_behavior
96,3,79.2,1,46.9,2,0,2,0.39,6,237.3,dropoff_behavior
96,4,59.5,1,43.3,2,2,2,0.5,5,151.9,dropoff_behavior
96,5,63.4,1,29.5,0,0,1,0.51,1,102.8,dropoff_behavior
96,6,71.8,2,6.1,0,3,0,0.16,1,35.2,dropoff_behavior
96,7,48.8,0,22.9,0,1,0,0.39,4,98.6,dropoff_behavior
96,8,15.1,2,0.0,0,3,1,0.14,0,52.1,dropoff_behavior
96,9,15.1,0,4.9,0,3,1,0.16,0,3.8,dropoff_behavior
96,10,0.0,0,0.0,0,1,0,0.0,0,14.3,dropoff_behavior
96,11,0.0,0,12.4,0,3,0,0.15,0,15.2,dropoff_behavior
96,12,22.5,1,4.1,0,3,0,0.1,0,0.0,dropoff_behavior
97,1,35.4,0,33.9,0,2,0,0.31,1,43.7,low_engagement
97,2,18.7,1,51.7,1,1,1,0.54,0,37.6,low_engagement
97,3,32.9,1,37.8,0,2,1,0.27,0,45.3,low_engagement
97,4,38.8,0,57.4,0,3,1,0.52,0,47.5,low_engagement
97,5,29.3,0,39.2,0,3,1,0.26,0,62.7,low_engagement
97,6,13.4,1,11.0,1,1,0,0.47,0,89.7,low_engagement
97,7,22.9,0,25.9,1,2,1,0.38,0,47.9,low_engagement
97,8,38.7,1,22.3,0,3,1,0.17,1,63.8,low_engagement
97,9,22.6,1,42.6,1,1,1,0.1,0,42.8,low_engagement
97,10,28.4,1,67.5,1,1,0,0.29,0,94.5,low_engagement
97,11,19.1,1,17.8,0,1,0,0.47,0,22.2,low_engagement
97,12,28.2,0,31.6,1,2,1,0.24,1,20.4,low_engagement
98,1,103.4,4,86.6,3,0,3,0.85,4,331.5,high_engagement
98,2,98.7,6,86.2,5,0,2,0.79,8,295.5,high_engagement
98,3,138.1,4,90.5,5,0,4,0.81,8,344.8,high_engagement
98,4,116.0,5,86.7,3,0,4,0.86,9,299.7,high_engagement
98,5,112.4,6,86.2,4,0,3,0.9,8,337.9,high_engagement
98,6,115.3,3,82.9,3,0,4,0.86,4,339.9,high_engagement
98,7,129.7,4,84.7,4,0,2,0.85,3,388.3,high_engagement
98,8,121.3,5,88.0,5,0,4,0.81,8,271.5,high_engagement
98,9,122.8,3,93.6,3,0,2,0.81,9,309.6,high_engagement
98,10,128.2,5,100.0,4,0,3,0.94,8,273.0,high_engagement
98,11,138.7,5,78.8,4,0,4,0.87,5,273.0,high_engagement
98,12,109.5,4,96.7,5,0,2,0.93,8,331.5,high_engagement
99,1,108.7,6,97.3,4,0,2,0.9,4,285.6,high_engagement
99,2,117.4,3,95.7,4,0,2,0.83,7,251.6,high_engagement
99,3,126.8,5,85.2,4,0,4,0.84,8,275.0,high_engagement
99,4,125.1,5,88.2,4,0,4,0.83,5,325.1,high_engagement
99,5,86.8,5,83.4,3,0,2,0.79,3,293.6,high_engagement
99,6,122.6,4,89.7,4,0,2,0.81,8,284.5,high_engagement
99,7,121.4,4,69.6,3,0,4,0.93,7,274.8,high_engagement
99,8,132.1,6,61.5,5,0,4,0.81,7,317.0,high_engagement
99,9,150.0,3,78.7,3,0,3,0.92,9,341.1,high_engagement
99,10,131.7,5,88.0,3,0,3,0.84,5,343.6,high_engagement
99,11,132.5,5,91.4,4,0,3,0.7,5,268.7,high_engagement
99,12,121.5,6,89.0,4,0,2,0.87,5,307.5,high_engagement
100,1,93.4,1,83.1,2,0,1,0.36,2,113.8,moderate_engagement
100,2,58.1,3,67.5,3,1,1,0.58,4,167.8,moderate_engagement
100,3,70.1,3,66.6,3,0,2,0.81,2,241.2,moderate_engagement
100,4,50.6,1,48.8,2,0,2,0.56,0,240.7,moderate_engagement
100,5,45.2,1,64.0,2,0,1,0.65,2,155.5,moderate_engagement
100,6,104.7,1,79.0,2,0,2,0.86,1,227.8,moderate_engagement
100,7,71.9,2,57.1,2,2,1,0.58,1,220.0,moderate_engagement
100,8,79.8,2,64.0,3,0,1,0.8,2,191.8,moderate_engagement
100,9,73.0,1,73.3,2,0,2,0.55,1,182.9,moderate_engagement
100,10,91.7,2,53.1,2,1,1,0.5,4,215.8,moderate_engagement
100,11,87.4,1,70.5,1,2,1,0.5,0,224.8,moderate_engagement
100,12,60.2,1,33.3,2,0,2,0.56,0,277.2,moderate_engagement
101,1,123.5,3,94.3,5,1,4,0.67,4,366.4,high_engagement
101,2,127.9,3,91.5,3,0,2,1.0,4,262.2,high_engagement
101,3,132.3,5,76.9,5,1,4,0.82,9,306.9,high_engagement
101,4,124.3,5,92.5,5,0,2,0.82,8,366.4,high_engagement
101,5,99.9,3,80.6,4,0,3,0.9,7,277.2,high_engagement
101,6,146.4,3,83.6,4,0,4,0.87,9,266.0,high_engagement
101,7,137.8,6,77.8,4,0,4,0.8,3,316.0,high_engagement
101,8,106.7,5,80.0,5,0,3,0.8,6,288.9,high_engagement
101,9,125.1,4,90.4,3,0,2,0.89,3,255.8,high_engagement
101,10,121.1,5,82.4,5,0,2,0.9,5,272.7,high_engagement
101,11,119.6,3,75.6,4,0,2,0.86,7,237.9,high_engagement
101,12,114.3,3,88.1,3,0,3,0.94,7,383.7,high_engagement
102,1,134.6,4,78.4,3,0,4,0.95,7,261.2,high_engagement
102,2,144.5,3,79.1,3,0,4,0.78,8,312.8,high_engagement
102,3,157.6,3,81.4,4,0,4,0.8,8,274.8,high_engagement
102,4,135.8,6,89.6,3,0,3,0.85,5,323.4,high_engagement
102,5,103.9,4,73.8,4,0,2,0.94,7,275.1,high_engagement
102,6,142.0,3,78.0,3,0,3,0.71,8,257.8,high_engagement
102,7,134.8,3,95.9,4,0,4,0.83,6,279.8,high_engagement
102,8,125.5,6,70.1,3,0,2,0.9,5,367.9,high_engagement
102,9,127.3,6,79.0,4,0,3,0.78,3,291.6,high_engagement
102,10,120.9,6,100.0,3,1,2,0.85,8,321.7,high_engagement
102,11,121.2,4,80.5,3,0,3,0.95,3,283.0,high_engagement
102,12,109.5,6,81.9,5,0,3,0.66,7,300.7,high_engagement
103,1,23.5,0,25.8,0,0,1,0.39,1,52.7,low_engagement
103,2,12.5,1,4.9,0,2,1,0.01,1,70.8,low_engagement
103,3,14.5,0,52.4,1,1,1,0.32,0,75.6,low_engagement
103,4,0.0,1,58.7,1,2,0,0.34,1,55.0,low_engagement
103,5,14.0,0,53.1,1,2,0,0.54,0,20.5,low_engagement
103,6,24.4,1,11.1,0,3,0,0.74,0,70.5,low_engagement
103,7,24.7,1,62.0,0,0,0,0.52,0,52.8,low_engagement
103,8,21.8,1,20.8,1,1,1,0.35,1,35.5,low_engagement
103,9,18.7,1,72.2,1,2,0,0.43,1,48.4,low_engagement
103,10,17.8,1,50.2,0,0,0,0.45,1,42.9,low_engagement
103,11,37.8,1,44.1,1,0,0,0.16,1,87.2,low_engagement
103,12,19.2,1,55.8,0,3,0,0.43,0,44.6,low_engagement
104,1,21.2,1,22.7,1,2,0,0.08,0,132.3,low_engagement
104,2,22.7,1,50.0,1,3,1,0.19,0,74.0,low_engagement
104,3,8.2,0,13.7,1,3,1,0.46,1,57.9,low_engagement
104,4,38.9,1,24.5,1,2,0,0.3,1,81.5,low_engagement
104,5,32.2,0,44.2,0,2,0,0.52,0,91.8,low_engagement
104,6,13.9,0,48.0,0,3,1,0.38,0,71.1,low_engagement
104,7,27.5,0,53.8,1,2,0,0.3,0,56.6,low_engagement
104,8,22.6,1,35.3,1,1,0,0.43,1,65.0,low_engagement
104,9,26.7,0,34.2,1,2,0,0.18,0,65.4,low_engagement
104,10,28.3,1,31.9,0,0,0,0.59,1,45.3,low_engagement
104,11,21.9,1,33.3,1,2,1,0.41,1,96.2,low_engagement
104,12,18.3,0,34.6,1,1,0,0.33,0,48.7,low_engagement
105,1,80.0,1,57.5,1,1,1,0.73,4,95.8,moderate_engagement
105,2,53.3,3,61.7,1,0,1,0.61,2,75.0,moderate_engagement
105,3,29.0,3,74.0,2,0,2,0.8,4,196.1,moderate_engagement
105,4,48.6,1,46.5,1,1,2,0.79,2,171.4,moderate_engagement
105,5,111.0,1,56.7,3,1,1,0.42,2,172.5,moderate_engagement
105,6,72.0,1,71.2,2,0,2,0.67,0,161.2,moderate_engagement
105,7,105.3,2,50.8,2,1,2,0.74,2,174.8,moderate_engagement
105,8,107.1,1,43.7,1,1,2,0.58,4,201.7,moderate_engagement
105,9,85.5,1,71.2,2,1,1,0.51,2,227.8,moderate_engagement
105,10,50.9,2,39.5,3,1,2,0.56,3,281.3,moderate_engagement
105,11,61.5,3,69.7,3,0,2,0.46,4,201.6,moderate_engagement
105,12,72.7,2,56.2,3,1,2,0.72,0,88.5,moderate_engagement
106,1,24.1,1,18.0,1,3,1,0.26,1,32.0,low_engagement
106,2,26.0,0,50.3,0,3,0,0.27,0,35.7,low_engagement
106,3,46.2,1,52.9,0,0,1,0.39,1,73.5,low_engagement
106,4,12.0,1,45.0,1,2,0,0.39,0,27.3,low_engagement
106,5,23.3,0,9.2,1,1,0,0.43,1,76.9,low_engagement
106,6,16.5,0,50.8,1,1,0,0.47,0,47.1,low_engagement
106,7,19.9,0,16.6,1,1,0,0.26,1,17.8,low_engagement
106,8,27.5,1,42.0,0,1,0,0.16,0,100.7,low_engagement
106,9,14.4,0,43.7,0,0,0,0.04,1,6.2,low_engagement
106,10,3.8,0,35.5,1,3,1,0.54,0,30.0,low_engagement
106,11,23.3,0,63.1,0,1,1,0.41,0,62.0,low_engagement
106,12,29.1,0,38.1,0,1,0,0.29,1,57.7,low_engagement
107,1,133.2,5,72.6,4,0,4,0.8,7,257.6,high_engagement
107,2,118.3,5,86.7,3,0,4,0.76,9,260.9,high_engagement
107,3,131.9,4,78.9,4,0,3,0.83,9,311.3,high_engagement
107,4,112.4,6,86.0,4,0,2,0.89,5,224.5,high_engagement
107,5,113.4,5,90.1,3,0,4,0.76,6,325.7,high_engagement
107,6,132.9,4,95.6,3,1,4,0.96,9,295.1,high_engagement
107,7,115.4,5,83.9,3,0,2,0.78,5,315.0,high_engagement
107,8,122.0,4,89.6,5,0,2,0.77,3,315.3,high_engagement
107,9,117.0,3,86.5,3,0,3,0.75,4,294.8,high_engagement
107,10,115.8,4,93.4,4,0,3,0.92,5,325.6,high_engagement
107,11,115.9,4,82.6,3,0,2,0.84,5,318.1,high_engagement
107,12,114.6,5,87.4,5,1,4,0.84,4,297.6,high_engagement
108,1,100.4,2,60.0,3,0,1,0.61,0,137.7,moderate_engagement
108,2,82.5,2,62.3,2,0,1,0.7,0,173.5,moderate_engagement
108,3,73.9,2,63.1,2,0,1,0.58,1,177.9,moderate_engagement
108,4,66.9,1,43.2,2,2,1,0.75,1,101.5,moderate_engagement
108,5,93.3,2,84.1,3,0,1,0.49,4,226.1,moderate_engagement
108,6,46.8,2,66.8,1,0,2,0.65,0,231.2,moderate_engagement
108,7,19.6,2,66.8,2,0,2,0.66,4,228.8,moderate_engagement
108,8,79.4,3,62.4,3,1,1,0.71,0,140.5,moderate_engagement
108,9,70.9,2,73.3,1,0,1,0.8,4,221.2,moderate_engagement
108,10,42.3,1,63.7,3,0,1,0.6,1,247.3,moderate_engagement
108,11,83.8,3,61.5,2,1,2,0.61,2,200.1,moderate_engagement
108,12,66.1,3,75.8,3,2,1,0.49,0,132.0,moderate_engagement
109,1,73.4,2,64.6,2,1,1,0.58,0,174.3,moderate_engagement
109,2,39.7,3,56.1,1,1,1,0.48,2,213.4,moderate_engagement
109,3,52.1,1,71.9,1,1,2,0.48,3,189.4,moderate_engagement
109,4,91.7,3,39.9,3,2,2,0.47,4,95.8,moderate_engagement
109,5,71.6,1,66.9,3,2,1,0.63,3,252.7,moderate_engagement
109,6,69.8,2,71.4,2,0,1,0.68,3,162.6,moderate_engagement
109,7,90.9,2,65.5,2,2,1,0.71,2,0.0,moderate_engagement
109,8,45.4,2,45.1,3,0,2,0.79,1,142.9,moderate_engagement
109,9,52.4,2,82.0,3,1,1,0.53,2,239.0,moderate_engagement
109,10,121.5,3,67.1,2,0,1,0.59,0,248.9,moderate_engagement
109,11,87.5,1,46.5,3,0,2,0.7,0,209.9,moderate_engagement
109,12,91.9,1,67.4,3,0,1,0.67,3,160.9,moderate_engagement
110,1,21.2,0,28.3,1,0,0,0.23,0,83.4,low_engagement
110,2,15.1,1,60.8,0,3,1,0.45,1,65.8,low_engagement
110,3,24.5,1,10.9,1,0,0,0.48,0,94.3,low_engagement
110,4,15.8,0,22.2,1,2,1,0.49,1,58.4,low_engagement
110,5,41.4,1,38.7,1,1,1,0.3,0,49.6,low_engagement
110,6,20.6,0,37.8,0,3,0,0.2,0,48.5,low_engagement
110,7,27.8,1,43.7,0,1,1,0.25,1,86.6,low_engagement
110,8,44.2,0,27.8,1,3,0,0.34,1,100.3,low_engagement
110,9,51.3,1,20.3,1,0,1,0.3,0,78.3,low_engagement
110,10,30.2,1,52.0,0,3,0,0.6,1,48.1,low_engagement
110,11,24.2,1,35.9,1,2,1,0.28,1,87.8,low_engagement
110,12,32.7,0,40.0,1,1,0,0.13,1,36.9,low_engagement
111,1,36.7,1,41.4,0,1,1,0.5,1,12.9,low_engagement
111,2,7.6,1,13.2,0,0,0,0.13,1,64.5,low_engagement
111,3,23.0,1,43.2,1,1,0,0.25,0,58.6,low_engagement
111,4,23.6,1,26.4,0,0,0,0.22,0,29.7,low_engagement
111,5,24.3,0,38.9,1,2,0,0.2,0,59.7,low_engagement
111,6,9.9,0,58.2,1,2,1,0.55,1,18.1,low_engagement
111,7,25.3,1,34.9,1,1,0,0.24,1,55.8,low_engagement
111,8,43.9,1,41.6,1,2,1,0.77,1,53.7,low_engagement
111,9,27.9,0,59.1,1,0,0,0.25,0,35.1,low_engagement
111,10,32.3,0,34.6,1,3,0,0.25,0,13.3,low_engagement
111,11,29.1,1,49.1,0,1,0,0.28,0,26.5,low_engagement
111,12,20.4,0,52.6,1,3,1,0.25,0,68.4,low_engagement
112,1,125.2,3,92.3,5,0,4,0.79,9,271.6,high_engagement
112,2,108.9,6,81.9,3,0,4,0.89,6,229.3,high_engagement
112,3,135.7,3,93.1,3,0,3,0.94,3,319.6,high_engagement
112,4,138.0,5,92.0,5,0,4,0.87,7,280.1,high_engagement
112,5,102.2,4,81.9,5,0,2,0.81,9,283.8,high_engagement
112,6,160.8,3,89.9,5,0,2,0.87,6,324.3,high_engagement
112,7,115.3,6,87.1,5,0,3,0.85,4,277.1,high_engagement
112,8,127.5,5,90.6,5,0,3,0.85,8,293.5,high_engagement
112,9,134.0,5,64.5,5,1,4,0.84,9,323.3,high_engagement
112,10,124.9,5,88.8,4,0,3,0.94,3,276.9,high_engagement
112,11,114.1,6,87.5,5,0,2,0.72,6,259.9,high_engagement
112,12,115.2,3,95.7,4,0,3,0.77,3,296.9,high_engagement
113,1,85.6,3,72.8,0,1,2,0.65,4,193.0,dropoff_behavior
113,2,61.1,2,52.8,2,0,4,0.48,5,221.3,dropoff_behavior
113,3,30.4,1,39.6,2,3,2,0.43,2,194.2,dropoff_behavior
113,4,70.7,2,29.1,1,3,1,0.43,2,116.7,dropoff_behavior
113,5,58.0,1,29.1,1,2,2,0.3,0,98.2,dropoff_behavior
113,6,66.0,1,31.1,0,3,1,0.39,2,118.6,dropoff_behavior
113,7,23.0,2,24.7,0,2,1,0.11,0,55.9,dropoff_behavior
113,8,43.1,0,16.1,0,2,0,0.24,0,36.9,dropoff_behavior
113,9,10.1,0,5.1,0,3,0,0.0,0,47.2,dropoff_behavior
113,10,2.4,0,0.0,0,1,0,0.22,0,34.8,dropoff_behavior
113,11,2.8,1,11.3,0,3,0,0.0,3,0.0,dropoff_behavior
113,12,0.0,0,7.9,1,2,0,0.0,2,0.0,dropoff_behavior
114,1,37.5,1,41.8,0,1,0,0.23,0,76.7,low_engagement
114,2,7.1,1,59.4,0,1,0,0.57,0,77.7,low_engagement
114,3,19.0,1,28.6,0,2,1,0.36,1,104.4,low_engagement
114,4,21.8,1,59.8,0,2,1,0.25,0,44.3,low_engagement
114,5,32.0,1,43.0,0,1,1,0.65,1,82.5,low_engagement
114,6,0.0,0,24.7,0,3,0,0.38,1,69.7,low_engagement
114,7,20.0,1,40.6,1,2,0,0.05,1,77.5,low_engagement
114,8,22.6,0,33.9,0,2,1,0.48,1,38.7,low_engagement
114,9,18.2,0,34.0,0,2,0,0.16,0,28.7,low_engagement
114,10,34.7,0,58.5,1,1,0,0.32,0,35.9,low_engagement
114,11,30.4,0,49.1,0,1,0,0.38,1,69.2,low_engagement
114,12,41.9,1,38.1,1,2,1,0.48,0,46.2,low_engagement
115,1,66.3,1,69.0,3,1,2,0.66,0,240.3,moderate_engagement
115,2,58.5,3,61.0,2,0,2,0.5,1,192.0,moderate_engagement
115,3,71.8,1,68.0,1,0,1,0.69,0,222.6,moderate_engagement
115,4,85.3,3,63.3,3,1,2,0.58,1,144.2,moderate_engagement
115,5,34.7,3,83.3,3,0,2,0.74,4,101.3,moderate_engagement
115,6,35.7,2,60.1,2,0,1,0.75,2,236.8,moderate_engagement
115,7,76.1,1,35.6,3,0,2,0.89,4,201.9,moderate_engagement
115,8,73.8,1,60.4,3,1,2,0.53,0,141.8,moderate_engagement
115,9,86.2,3,64.5,1,0,1,0.38,3,230.1,moderate_engagement
115,10,50.5,2,75.9,3,1,2,0.5,1,282.0,moderate_engagement
115,11,30.8,3,71.9,1,0,1,0.78,3,176.1,moderate_engagement
115,12,72.0,2,55.1,1,1,1,0.54,0,131.8,moderate_engagement
116,1,80.0,2,64.7,2,2,1,0.5,4,199.6,moderate_engagement
116,2,66.8,3,62.4,1,1,1,0.62,0,255.9,moderate_engagement
116,3,36.8,2,75.3,3,0,1,0.59,1,194.1,moderate_engagement
116,4,102.3,1,59.9,1,0,2,0.67,1,238.1,moderate_engagement
116,5,49.9,2,79.6,1,1,1,0.48,2,259.5,moderate_engagement
116,6,84.1,2,54.5,3,0,2,0.51,2,229.6,moderate_engagement
116,7,65.5,1,76.0,1,2,2,0.66,0,164.9,moderate_engagement
116,8,13.8,1,63.1,3,1,1,0.57,3,88.7,moderate_engagement
116,9,70.8,1,43.6,1,1,2,0.61,4,185.2,moderate_engagement
116,10,64.1,3,64.7,1,0,1,0.59,4,202.4,moderate_engagement
116,11,75.2,2,52.2,3,0,2,0.55,0,187.1,moderate_engagement
116,12,67.6,1,69.2,3,0,2,0.54,0,199.4,moderate_engagement
117,1,89.5,1,59.9,1,2,2,0.55,3,198.2,moderate_engagement
117,2,75.2,2,46.9,3,0,2,0.67,0,212.5,moderate_engagement
117,3,100.0,3,63.6,1,0,2,0.62,1,152.9,moderate_engagement
117,4,60.8,1,77.6,3,1,1,0.45,0,192.3,moderate_engagement
117,5,74.6,3,86.8,3,1,1,0.13,0,194.2,moderate_engagement
117,6,77.2,1,74.0,2,2,1,0.7,4,198.4,moderate_engagement
117,7,101.1,1,71.7,3,0,2,0.62,0,263.8,moderate_engagement
117,8,77.7,3,42.5,3,0,1,0.51,3,198.0,moderate_engagement
117,9,86.5,2,69.0,3,0,1,0.77,4,198.6,moderate_engagement
117,10,106.7,1,70.1,1,1,2,0.71,4,205.2,moderate_engagement
117,11,87.4,2,98.5,3,1,1,0.41,3,200.0,moderate_engagement
117,12,49.8,2,58.6,1,1,2,0.45,0,181.9,moderate_engagement
118,1,120.1,6,83.2,3,0,3,0.97,8,292.3,high_engagement
118,2,107.9,4,81.3,3,0,3,0.95,9,324.6,high_engagement
118,3,108.4,5,79.4,5,0,4,0.93,7,346.7,high_engagement
118,4,126.3,4,91.7,3,0,4,0.84,9,272.8,high_engagement
118,5,124.0,6,87.0,4,0,4,0.81,5,247.7,high_engagement
118,6,124.2,4,94.3,5,0,3,0.78,9,284.6,high_engagement
118,7,116.4,3,89.0,3,0,4,0.88,9,317.6,high_engagement
118,8,136.0,4,75.1,4,1,3,0.88,7,304.7,high_engagement
118,9,117.4,5,79.0,4,0,4,0.97,8,303.3,high_engagement
118,10,124.9,3,92.3,4,0,3,0.76,9,368.5,high_engagement
118,11,109.0,3,75.8,3,0,4,0.78,7,282.0,high_engagement
118,12,122.5,3,74.0,5,0,2,0.84,8,268.9,high_engagement
119,1,7.5,1,53.5,0,2,0,0.51,1,94.5,low_engagement
119,2,18.3,0,63.7,0,0,1,0.45,0,118.1,low_engagement
119,3,41.7,0,45.9,1,2,1,0.47,0,31.6,low_engagement
119,4,32.8,1,56.7,1,1,0,0.2,0,65.7,low_engagement
119,5,20.9,1,85.6,0,2,0,0.31,0,57.8,low_engagement
119,6,14.5,0,42.3,0,0,0,0.45,0,73.7,low_engagement
119,7,27.4,1,30.6,1,2,0,0.44,1,68.9,low_engagement
119,8,15.6,1,36.9,1,1,0,0.26,0,105.0,low_engagement
119,9,31.7,0,56.9,1,2,1,0.53,1,49.8,low_engagement
119,10,53.8,1,51.1,1,2,0,0.22,1,36.0,low_engagement
119,11,25.2,0,44.9,1,2,1,0.56,1,79.1,low_engagement
119,12,45.2,1,47.4,1,0,0,0.45,0,54.1,low_engagement
120,1,116.7,4,81.6,5,0,4,0.78,9,328.1,high_engagement
120,2,112.7,3,91.2,3,0,3,0.94,7,330.1,high_engagement
120,3,111.5,3,87.0,4,0,2,0.72,4,301.4,high_engagement
120,4,129.9,6,73.0,3,0,2,0.84,3,304.3,high_engagement
120,5,127.4,5,74.3,4,0,3,0.95,8,336.5,high_engagement
120,6,113.4,5,82.4,5,0,3,0.92,5,301.7,high_engagement
120,7,127.9,6,77.5,5,0,3,0.96,4,302.6,high_engagement
120,8,115.0,3,80.9,4,0,4,0.71,3,296.7,high_engagement
120,9,109.5,4,88.5,5,0,4,0.69,8,280.2,high_engagement
120,10,136.0,5,73.8,5,0,3,0.92,4,339.9,high_engagement
120,11,125.6,3,93.9,3,0,4,0.8,3,314.3,high_engagement
120,12,93.4,5,90.1,5,0,4,0.81,6,270.7,high_engagement
121,1,144.3,3,88.9,5,0,4,0.92,7,371.3,high_engagement
121,2,110.2,4,95.4,4,0,3,0.85,3,296.9,high_engagement
121,3,134.8,6,88.7,4,0,3,0.78,5,282.2,high_engagement
121,4,125.9,6,70.3,5,0,2,0.78,5,280.3,high_engagement
121,5,131.6,3,97.0,4,0,4,0.81,4,277.8,high_engagement
121,6,120.7,3,85.6,4,0,2,0.82,7,276.7,high_engagement
121,7,143.5,5,77.8,4,0,3,0.74,3,262.6,high_engagement
121,8,125.1,5,75.9,3,0,3,0.84,9,352.5,high_engagement
121,9,99.8,3,79.7,3,0,2,0.8,5,318.7,high_engagement
121,10,108.7,4,76.0,5,0,2,0.72,3,330.0,high_engagement
121,11,122.7,5,85.0,3,1,2,0.82,9,247.1,high_engagement
121,12,109.6,6,77.4,3,1,3,0.78,9,289.1,high_engagement
122,1,47.0,3,87.7,3,1,1,0.53,1,138.7,moderate_engagement
122,2,78.2,3,61.7,3,0,1,0.93,0,102.4,moderate_engagement
122,3,81.9,1,77.6,3,0,2,0.67,2,150.7,moderate_engagement
122,4,76.5,2,55.2,2,2,1,0.3,3,205.1,moderate_engagement
122,5,100.5,1,57.0,3,1,1,0.68,0,197.8,moderate_engagement
122,6,122.0,1,80.7,3,0,2,0.69,0,210.9,moderate_engagement
122,7,66.9,1,61.5,3,1,2,0.68,1,237.0,moderate_engagement
122,8,102.4,3,57.0,2,0,1,0.77,0,274.0,moderate_engagement
122,9,105.6,1,75.3,1,2,2,0.51,2,219.7,moderate_engagement
122,10,100.3,2,46.9,2,1,1,0.76,4,226.3,moderate_engagement
122,11,67.8,2,73.1,3,0,1,0.74,0,206.1,moderate_engagement
122,12,74.9,2,68.9,3,1,2,0.76,3,105.5,moderate_engagement
123,1,18.6,1,27.7,0,2,0,0.19,1,76.0,low_engagement
123,2,28.4,1,11.0,0,3,0,0.29,1,62.2,low_engagement
123,3,6.9,0,52.6,0,2,1,0.43,1,101.3,low_engagement
123,4,19.9,0,17.5,1,2,0,0.56,1,81.1,low_engagement
123,5,31.3,1,28.5,0,2,1,0.52,0,55.4,low_engagement
123,6,24.8,1,37.1,0,3,0,0.35,0,67.0,low_engagement
123,7,23.2,1,47.6,1,2,1,0.41,1,89.1,low_engagement
123,8,28.2,0,20.7,0,2,0,0.34,1,56.4,low_engagement
123,9,26.6,0,57.8,1,3,1,0.44,0,78.8,low_engagement
123,10,31.5,1,69.0,0,0,1,0.18,1,81.5,low_engagement
123,11,14.4,0,37.4,0,2,1,0.56,0,39.6,low_engagement
123,12,21.7,1,58.5,0,3,1,0.41,1,50.8,low_engagement
124,1,25.2,1,45.8,0,1,0,0.22,0,49.8,low_engagement
124,2,5.9,0,49.2,0,3,0,0.17,0,52.7,low_engagement
124,3,39.7,0,15.0,1,2,1,0.09,1,61.3,low_engagement
124,4,22.0,1,44.2,1,3,0,0.19,0,81.1,low_engagement
124,5,15.7,1,32.0,1,2,1,0.28,1,87.0,low_engagement
124,6,9.9,1,33.9,1,0,1,0.31,1,65.8,low_engagement
124,7,19.6,1,10.0,1,1,1,0.26,0,93.0,low_engagement
124,8,9.3,0,63.5,0,3,0,0.25,0,53.7,low_engagement
124,9,33.3,0,78.6,1,2,1,0.42,0,64.9,low_engagement
124,10,13.7,0,41.9,1,0,1,0.46,0,55.6,low_engagement
124,11,12.8,1,48.1,1,1,0,0.5,0,89.5,low_engagement
124,12,15.4,1,17.9,0,0,1,0.16,1,61.0,low_engagement
125,1,134.4,5,91.3,5,0,2,0.79,8,294.9,high_engagement
125,2,121.8,6,75.9,5,0,2,0.82,4,294.6,high_engagement
125,3,141.3,5,100.0,5,0,2,0.81,8,321.7,high_engagement
125,4,112.9,3,97.0,3,0,3,0.92,4,224.5,high_engagement
125,5,116.9,4,89.3,4,0,3,0.85,5,310.5,high_engagement
